time,type,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,is_fraud
2215167,PAYMENT,13.84,6923.48,6970.037908797741,2342.13,2362.4335063414082,1
2351231,PAYMENT,89.61,2246.19,2142.2277913870025,1293.44,1394.6180935268926,1
689944,CASH_OUT,43.94,1622.2,1543.4045845687526,3857.11,3973.334530575323,1
688105,PURCHASE,25.34,1240.98,1194.692362150186,767.98,769.0001995116235,1
1989173,DEBIT,15.65,4037.91,4155.351185758443,689.11,732.5926718011385,1
1414466,PAYMENT,3.25,1312.15,1278.0260581169894,5868.33,5839.801303366447,1
445101,PAYMENT,109.54,975.34,857.0632222195294,647.05,840.3846730877476,1
2133783,PAYMENT,8.87,3988.45,3990.303186795259,2061.14,2076.185963721904,1
1052590,PAYMENT,22.4,2279.77,2284.6984326205957,140.74,152.78796961261773,1
1066646,TRANSFER,30.34,1028.34,1003.1683803267983,936.14,926.89677470098,1
1870785,PAYMENT,16.12,2096.05,2168.627078927838,2688.17,2749.5932758159406,1
1105534,PAYMENT,102.06,6183.59,6093.3284370264355,3142.73,3251.2775843915742,1
1583593,PURCHASE,4.64,4295.92,4283.815803018988,1795.32,1810.1851609533744,1
1803649,PAYMENT,160.89,6553.94,6440.8439398821765,850.41,958.4950751259485,1
1224665,PAYMENT,44.96,193.9,104.60844100446832,1825.51,1831.3572657423156,1
2294544,PAYMENT,14.94,5210.69,5222.70971489794,340.32,267.17636720492027,1
158823,PAYMENT,15.15,54.45,20.758839134842134,961.26,950.9424798130116,1
1441578,DEBIT,1.4,1697.18,1760.061995933508,2330.85,2308.279408967384,1
498863,PAYMENT,7.26,409.19,470.06112798746597,3967.48,3907.513284915368,1
367654,PAYMENT,13.14,2394.23,2372.3856231561203,778.79,788.3107177742055,1
2332514,PAYMENT,24.81,5083.85,5015.520571617514,1057.0,1064.398204497624,1
1492785,PAYMENT,91.06,2931.25,2747.0788665050572,1012.7,1067.4633594449847,1
797079,PAYMENT,231.61,1540.15,1319.8005242628362,388.89,577.6311960483858,1
664076,DEBIT,27.85,1096.63,962.1485421075971,4001.26,4037.3989799185624,1
2317115,DEBIT,25.71,4115.99,4086.0278494044924,158.68,145.4813986328155,1
2577913,CASH_OUT,11.15,4890.87,4851.671994823579,1260.01,1353.3798844779421,1
1297286,PAYMENT,2.56,2894.85,2920.193070162545,1591.98,1585.3574514101235,1
2318136,DEBIT,9.71,1156.96,1146.56794629563,97.2,152.83071849250265,1
1905324,TRANSFER,15.7,4426.13,4382.11274116015,2370.92,2329.343118747118,1
2361664,PAYMENT,64.75,5681.73,5659.433501138463,2196.83,2253.4731778516407,1
1286125,TRANSFER,37.47,6599.05,6507.015134832179,2420.23,2410.0416924665815,1
1532875,PAYMENT,26.2,686.91,688.8637985777555,2342.22,2389.7236634698806,1
448982,PAYMENT,10.0,3308.91,3402.018796804815,2502.76,2509.6379889181885,1
1172622,CASH_OUT,1.86,396.4,442.8185807559046,2346.78,2447.5693753183423,1
2503771,PAYMENT,2.0,767.08,744.8078044748688,2315.72,2298.802803142728,1
996161,TRANSFER,2.73,6749.61,6695.96381791471,469.46,384.1723763682425,1
666326,PAYMENT,14.15,3693.7,3726.282973411331,4109.33,4120.496495056507,1
649150,DEBIT,66.21,5878.24,5750.814475999428,341.06,417.16142361398346,1
118834,PURCHASE,64.1,1674.48,1610.680738113988,676.83,709.6136151953401,1
1699005,DEBIT,52.06,2865.26,2849.4254459197055,1403.28,1417.6360803032453,1
1754236,PAYMENT,10.83,3524.9,3463.6224587799456,7648.66,7599.613933891481,1
284821,PAYMENT,79.29,496.54,364.04333684472607,3455.69,3559.0538181117818,1
55609,PAYMENT,6.57,6463.52,6391.056471945375,5323.95,5360.098445024535,1
227897,PAYMENT,55.93,1263.44,1287.2345453361168,3553.54,3731.047931954708,1
974165,PAYMENT,2.69,3360.91,3443.145403704483,1249.81,1244.1579242198263,1
1079600,TRANSFER,4.89,349.22,428.51090901058006,1475.75,1488.2752331428446,1
1025715,TRANSFER,145.93,1583.22,1528.1609645300155,3661.46,3795.3009651826374,1
1438533,PURCHASE,15.73,4739.18,4691.798247141916,2120.88,2271.9560612597593,1
2281230,PAYMENT,8.87,3137.21,3037.7067591801647,780.1,819.8576530247423,1
461243,PAYMENT,75.44,2711.76,2721.482380394454,5066.16,5141.711348622641,1
2058852,PAYMENT,86.56,1165.49,1125.3888584159658,2611.83,2803.5314372688854,1
1985588,PURCHASE,11.94,3055.49,3085.9888317334335,2062.93,2071.894828049452,1
251451,CASH_OUT,28.05,5798.71,5718.6589425669645,1049.08,1254.2347506715064,1
3051,DEBIT,23.67,51.43,32.612549291139,1625.59,1732.454557925672,1
1752683,PURCHASE,0.68,3680.82,3688.1033511282903,489.08,488.7017950052021,1
1004646,TRANSFER,3.76,2607.47,2600.553087688174,537.1,566.4907204774415,1
1660099,PAYMENT,62.22,1446.76,1342.0268840987649,456.8,525.3652574536071,1
971525,PAYMENT,7.4,2936.67,2834.224133397396,2961.76,3006.8625500907556,1
189407,TRANSFER,37.93,1964.02,1888.456792088139,3406.33,3415.2801536519523,1
449395,PAYMENT,27.54,4018.07,3846.9567005761346,133.48,265.85943415464357,1
949597,PAYMENT,86.36,2971.92,2864.9160700601938,498.76,552.4838703024548,1
2560046,PURCHASE,3.91,2316.02,2281.3600841567336,1848.24,1864.8849092518253,1
1260386,PURCHASE,32.23,5741.17,5650.553717923041,1060.57,1111.1671271838832,1
2170675,CASH_OUT,18.57,6943.76,6945.233296769913,867.18,869.9791386594526,1
1143052,CASH_OUT,7.79,1671.51,1646.551435796399,4077.65,4020.98311278639,1
222866,CASH_OUT,7.72,8933.23,8911.952252102154,3913.25,3933.0211694087725,1
1135248,PAYMENT,26.39,488.65,531.8095687700214,3997.05,4035.827707950465,1
1646711,PAYMENT,42.76,1816.3,1757.486277892028,1025.81,1052.12762407913,0
1393470,CASH_OUT,21.68,1044.47,1045.478206137471,944.29,951.499192104021,1
2125403,CASH_OUT,22.5,2735.42,2658.7639112995303,4589.11,4619.319306519482,1
1423286,PAYMENT,11.04,3335.04,3336.771647779034,2911.73,2985.04507252403,1
183062,PURCHASE,11.96,1067.26,1050.17244392563,351.38,422.0713143486245,1
2491518,PAYMENT,7.76,10803.65,10800.517626924338,2055.42,2087.258939554881,1
100235,PAYMENT,10.78,2511.47,2439.4476338930476,2762.82,2752.1603054310426,1
2475648,CASH_OUT,41.0,358.67,261.1830702256732,2572.15,2596.1491489283153,1
1901625,PAYMENT,46.88,1108.2,1044.0114190050951,5367.48,5402.173622191146,0
750201,PAYMENT,4.34,1145.55,1207.7419600530854,4561.46,4543.287550988447,1
803328,PAYMENT,6.85,955.53,876.6669479988782,1055.61,1007.3721481491154,1
1043233,CASH_OUT,8.56,8.68,84.14568827327044,3535.99,3505.5744078769344,1
2274399,PAYMENT,18.6,1531.09,1477.1626152995273,2790.83,2839.5479551518974,1
1711741,CASH_OUT,2.67,3899.62,3901.1045040159324,2195.88,2166.4491513882517,1
529525,TRANSFER,7.0,6156.04,6199.170110455821,738.31,747.1119177897443,1
1068632,PAYMENT,3.81,1146.72,1125.1267998689978,1126.41,1130.2745233366595,1
176615,PURCHASE,32.48,2017.36,1972.699136302655,1759.58,1815.0080136175702,0
187628,PAYMENT,19.38,3389.77,3442.7160057711326,2469.08,2455.4469994999986,1
2470784,PURCHASE,11.53,1707.34,1750.6412639777177,2130.22,1976.338525687044,1
406716,TRANSFER,5.61,1542.05,1571.471537621775,951.14,925.9247780502294,1
2543590,PURCHASE,11.75,483.41,464.3616914619422,859.35,824.8960130624398,1
541252,PAYMENT,10.2,4855.8,4841.779572588526,2946.65,2851.816805145787,1
1686293,PAYMENT,142.82,7255.48,7059.044814718411,1843.12,1958.2741048572282,1
2349916,PAYMENT,66.45,331.19,250.53331580779135,3581.8,3614.020692477332,1
2164367,PAYMENT,8.77,5839.97,5834.569105823151,4980.36,4987.758172847876,1
1904050,TRANSFER,24.49,2375.12,2348.9504524871163,1741.05,1791.7577882534283,1
144356,PAYMENT,62.37,2602.02,2554.4550049162567,6215.96,6372.05799411517,1
203861,TRANSFER,8.77,2779.99,2826.7937226671716,1412.39,1425.8188345728129,1
355612,PAYMENT,3.67,2451.74,2372.5016794982885,1641.97,1647.1456759384416,1
9435,PAYMENT,2.33,485.28,451.28760659736525,1360.12,1462.3440997457037,1
447556,CASH_OUT,92.45,777.16,741.9322069773465,985.82,1014.8183317790837,1
1748014,PAYMENT,15.97,1934.2,2041.540304133485,2790.39,2746.2083400649335,1
78781,TRANSFER,28.49,5998.65,5916.4739330199445,2176.57,2235.173753915104,1
2288627,TRANSFER,10.08,1378.25,1336.9013818319952,1998.19,2074.041584303954,1
2257348,DEBIT,4.39,1739.68,1669.8582203202384,3917.28,3993.271740854824,1
2323659,PAYMENT,5.49,1716.12,1608.8028028287706,425.1,340.3618769513986,1
2403215,CASH_OUT,4.02,4297.12,4306.824120261843,2846.81,2762.0501372168214,1
764121,PURCHASE,55.7,3813.49,3787.50217633971,2202.17,2252.0144940926675,1
1739183,CASH_OUT,120.43,856.85,721.4385563412502,1784.86,1940.7381791802438,1
1169748,PAYMENT,21.0,9679.93,9644.402229643874,1335.74,1337.6729337654886,1
2582115,TRANSFER,3.25,4660.27,4651.4645857421665,1678.2,1622.5934532900253,1
1504544,CASH_OUT,36.45,4677.39,4612.509240283906,865.22,838.0058868503728,1
1107677,TRANSFER,91.65,1049.78,955.9510108116536,1025.52,1168.9773112403113,1
1544548,PAYMENT,64.46,1412.29,1417.1746513994053,306.81,424.59757446766395,1
288790,PAYMENT,19.4,4899.58,4838.810977828792,1894.71,1945.6392810066227,1
890617,DEBIT,15.16,3756.45,3727.137881590035,108.69,121.3439616305831,1
1408836,PAYMENT,19.21,6200.9,6175.307779853835,316.44,292.2640858309717,1
1641249,CASH_OUT,87.38,2349.39,2233.6348288467398,1850.78,1842.7524724489717,1
650419,PAYMENT,50.02,1476.65,1430.0262821659724,1853.4,1828.3047943960373,1
2530526,TRANSFER,12.64,1903.92,1766.282034469809,3729.85,3640.5835207820755,1
887225,PAYMENT,12.27,2459.88,2476.2557024145863,2237.68,2234.940576064731,1
271967,PAYMENT,11.27,374.82,314.9397396386018,3945.09,3979.6454197715148,1
191232,PURCHASE,5.6,446.11,398.4776713636038,1540.26,1549.1497303983988,1
1352695,DEBIT,101.72,413.97,303.87520632938123,489.21,661.7378403281255,1
2106692,CASH_OUT,7.8,1852.91,1775.6251346898462,1975.02,1991.760983453942,1
1589228,PAYMENT,36.17,3758.41,3788.800313309054,4012.2,3966.174194309803,1
1100567,CASH_OUT,9.08,1852.09,1801.8176534425834,1417.57,1419.813582614217,1
2285903,TRANSFER,11.33,1565.42,1685.7245739731145,3039.17,3045.1861199876307,1
618992,TRANSFER,17.52,3277.76,3291.750010525979,581.02,623.51627657546,1
49115,PAYMENT,38.64,4601.18,4534.1253067509715,4138.52,4219.535712296974,1
721747,TRANSFER,14.72,1845.83,1815.7901429143533,222.22,260.5456379404167,1
1197719,CASH_OUT,5.12,690.12,692.429553617352,4212.5,4193.285221020168,1
1763211,PURCHASE,20.55,2765.42,2829.8060227009614,451.99,541.553439609647,1
2038449,PAYMENT,8.0,531.43,570.9443118446254,5157.33,5207.164958120723,1
536226,CASH_OUT,128.07,752.42,668.1127224443668,3065.89,3064.4362518063385,1
2450976,TRANSFER,14.7,2322.76,2292.7814686034794,807.12,859.9816101027463,1
1052576,PAYMENT,9.01,35.66,0.0,2356.16,2320.899674680375,1
1404330,PAYMENT,214.81,2937.03,2754.090250436418,2703.98,2831.0537563592225,1
251492,PAYMENT,48.75,3425.42,3443.3485269962835,723.43,784.7711886319472,1
1548098,PAYMENT,6.85,3337.2,3323.448516487728,2032.25,2155.2713140455526,1
491072,PAYMENT,7.77,1906.67,1864.6664777425854,4778.52,4783.635753596503,1
1086880,CASH_OUT,35.48,1800.59,1713.4452184669985,988.13,1009.1580756014398,1
504999,CASH_OUT,21.16,1485.41,1380.5745993635924,2087.73,2113.717726767312,1
331593,TRANSFER,58.45,1938.35,1857.5596769908689,342.18,520.1530228576014,1
2055723,PURCHASE,9.07,798.64,776.8505064172704,6831.41,6827.079025140023,1
2248988,PAYMENT,46.59,199.81,152.21680149741726,1780.9,1876.6594163463815,1
108940,PAYMENT,1.37,1774.85,1800.5619631047498,104.61,86.07470139963313,1
824926,CASH_OUT,16.69,2889.29,2849.1616119140967,2753.44,2741.095069704529,1
1314093,PAYMENT,9.58,7249.71,7329.894224888037,364.15,444.3405310846463,1
385777,PAYMENT,11.63,3695.88,3627.3152745739894,226.48,182.98559180020501,1
1673250,PAYMENT,17.75,4572.69,4589.078493981123,140.92,196.0006357047011,1
1929305,PAYMENT,78.74,5313.97,5174.252094941217,3634.87,3696.5215098581325,1
638873,DEBIT,5.03,292.07,244.51722718337786,1986.89,1954.0610954038907,1
65953,PAYMENT,1.45,1037.35,1049.9500399813994,5055.61,5036.159868591118,1
3267,PAYMENT,5.78,714.73,761.1337182825747,2267.21,2160.4245353798433,0
2179897,PAYMENT,68.51,45.47,0.0,5319.0,5335.005369181007,1
1924596,CASH_OUT,2.79,715.27,716.7106986783882,3125.22,3134.7105752149832,1
157164,PAYMENT,10.11,116.97,169.99661455146622,850.13,847.8595832361269,1
535626,CASH_OUT,55.01,2672.31,2556.192810331677,1161.56,1169.2780292523953,1
2228636,PAYMENT,18.73,3298.53,3318.294136781362,6069.68,6162.492908890264,1
531831,PAYMENT,77.82,1918.43,1806.1567072133842,4759.54,4787.690505530842,1
516771,TRANSFER,1.75,1063.75,1074.1547889715491,5366.89,5440.499110368427,1
691095,PAYMENT,13.65,1096.61,1109.9468252291063,1018.63,1039.6258914723508,1
833727,PAYMENT,99.94,2417.22,2258.49285177153,3187.92,3274.6909825664593,1
1162928,PAYMENT,5.2,298.44,255.91199747204462,607.92,617.800536297343,1
869474,PURCHASE,69.53,4620.36,4584.122892864237,1913.71,1997.9232812994578,1
2183151,PAYMENT,15.14,4581.73,4553.5844712292965,113.91,81.26831186219619,1
70640,CASH_OUT,33.82,2887.57,2818.066920545318,1568.52,1555.916700287203,1
196582,PAYMENT,91.61,3416.39,3334.5166126400804,371.97,453.5606195895596,1
2000991,PAYMENT,33.64,2410.86,2323.249114904451,2911.75,2967.239913290497,1
400573,PAYMENT,9.88,795.55,726.5379648014174,2572.24,2615.3047423554135,1
1474271,PURCHASE,39.43,1708.04,1549.1912163681254,1577.17,1678.8740179024735,1
61476,PAYMENT,9.08,4258.33,4267.23949811422,4823.38,4771.029803916085,1
1355531,PAYMENT,27.88,1476.24,1449.959603800727,1899.64,1945.356623995513,1
1215856,PAYMENT,4.47,1041.59,1064.1495049410864,3456.63,3460.4521372440026,1
675510,PAYMENT,20.8,1551.82,1592.112962524103,548.18,542.3403072068547,1
2511720,PAYMENT,83.69,2503.97,2408.2144272743203,2367.52,2551.392887149509,1
898320,TRANSFER,14.03,98.6,81.09280977875042,3521.45,3557.08465614579,1
634736,PAYMENT,74.62,773.92,716.4605852283765,2890.91,3036.9765781380393,1
1587261,PAYMENT,822.31,4911.39,4060.57612773741,933.63,1587.7536963401376,1
2007635,CASH_OUT,19.4,3304.69,3212.404548858443,2376.12,2447.873415637562,1
1226607,PAYMENT,41.97,6760.69,6661.139768948671,3056.87,3125.6442654819357,1
66234,PAYMENT,35.6,1054.59,1016.9991596462648,4503.47,4574.160954735118,1
1612818,PAYMENT,26.31,127.57,151.2495642530118,97.21,108.86821009214847,1
2275504,TRANSFER,51.7,2551.06,2577.726184634924,1292.05,1449.2842234742177,1
409995,PAYMENT,14.91,7456.39,7427.244860473486,578.28,583.3462914590799,1
2292156,PAYMENT,9.07,384.6,383.92230475053015,1863.5,1871.6350397882,1
466152,PAYMENT,3.22,2115.23,2205.550348945931,1510.98,1465.28255486108,1
1990546,TRANSFER,13.31,5963.69,5976.221045787554,3068.29,3079.6341091832596,1
2003019,PAYMENT,59.25,2149.76,2097.3708862011094,3576.94,3627.460661949754,1
1773832,TRANSFER,6.5,5060.01,5064.017952838896,3213.01,3273.112252246458,1
51934,DEBIT,27.0,7872.47,7874.568064143949,297.32,356.0551627866165,1
1768831,TRANSFER,17.33,2885.37,2807.025042244022,2030.58,2106.575493842324,1
425523,PAYMENT,9.54,3375.44,3403.9271431515967,4287.95,4292.101789739784,1
840530,PAYMENT,2.17,4228.84,4248.625804480713,1366.55,1351.7526864757488,1
5486,PAYMENT,103.07,713.11,664.4518540194363,4913.63,5060.906026226558,1
1187983,PAYMENT,37.36,2444.7,2432.0460753335374,2878.45,2923.707465667577,1
873332,PAYMENT,491.93,2475.36,2034.4924273514991,2451.94,2825.854163014474,1
1039458,CASH_OUT,73.35,124.61,5.116216757792586,1224.44,1275.1567468515789,1
2317336,PAYMENT,100.35,5158.27,5028.098490752935,1438.47,1429.5076210568113,1
1809891,PAYMENT,2.46,2942.89,2948.0653487507548,2326.96,2288.6432754596276,1
2419862,TRANSFER,2.41,5107.43,5067.45949232884,1011.55,1065.2629720365612,0
197775,TRANSFER,21.13,1604.95,1626.594316250928,4281.4,4285.70618846138,1
2386488,PAYMENT,5.06,5004.61,4928.77312555647,3698.94,3690.526108363273,1
787494,DEBIT,8.87,4896.27,4879.420258649534,4494.99,4494.151882002079,1
1656940,PAYMENT,416.35,1358.83,914.15529168479,1099.74,1516.6400392327698,1
1138356,CASH_OUT,83.75,3896.72,3775.848947088699,1181.85,1248.8612233292422,1
1201193,CASH_OUT,6.54,492.32,417.2306338698945,2719.76,2817.133325059923,1
889465,CASH_OUT,1.17,781.09,782.0100235955612,1298.46,1214.461831618566,1
533636,TRANSFER,5.91,2321.7,2311.634623726673,2147.1,2164.4557136108733,1
38102,PAYMENT,10.29,6265.87,6350.799254016508,1293.55,1331.6493243866375,1
74460,PAYMENT,13.66,3765.31,3876.046020361745,2144.92,2113.8398636298393,1
1413354,TRANSFER,4.33,5746.12,5688.391636069154,2081.45,2118.0626302780784,1
1776203,PAYMENT,77.93,5922.38,5749.299279798245,399.71,444.24620743517187,1
2276360,DEBIT,8.55,486.88,418.29710860449177,3285.26,3317.801556298474,1
213945,PAYMENT,43.74,84.65,37.817017997078615,38.43,19.07839852480175,1
231915,PAYMENT,21.43,1646.09,1680.9185424939449,718.68,744.4849043732405,1
2305276,PAYMENT,61.94,148.52,62.50688540282559,4166.63,4340.0599254770905,1
2534629,PAYMENT,15.1,3034.33,3048.1438901918746,4618.87,4588.718286648693,1
525830,TRANSFER,6.62,3425.04,3378.4679609627296,3243.88,3229.727851193422,1
1332397,CASH_OUT,9.79,2661.73,2627.5838777918707,2239.24,2331.515038608549,1
2136233,CASH_OUT,9.96,761.07,759.4498310537161,3493.64,3565.4229390824044,1
718216,DEBIT,239.24,1555.42,1315.6232678821405,7.31,333.9765513686777,1
2452401,DEBIT,22.02,2644.06,2620.2370813341217,3868.3,3871.856305841396,1
1268506,DEBIT,20.2,4617.0,4542.710050196076,182.29,219.83531240016234,1
805497,PAYMENT,57.88,1220.31,1223.7246904238755,982.21,1063.1485138340468,1
517313,CASH_OUT,20.08,4595.83,4636.666570703012,3976.47,3957.700550063315,1
1263108,PAYMENT,77.17,774.4,758.984213351419,970.67,991.9589660299172,1
1337682,PAYMENT,12.85,4155.87,4109.158782448513,205.29,156.09670399284013,1
1076871,TRANSFER,11.38,1148.81,1143.3995107868923,2048.96,2035.265080496896,1
1062383,PAYMENT,6.19,674.9,642.4662591770566,799.52,741.8178925886614,1
2254656,PAYMENT,184.94,5427.35,5193.67416467021,692.98,844.0747510592034,1
2049365,PAYMENT,18.47,7363.07,7358.848154012299,3268.12,3236.2984362854913,1
1286643,PAYMENT,4.91,3825.25,3714.22307884399,2794.59,2825.1097462463376,1
1533584,PURCHASE,25.44,3798.31,3815.2120076295378,3580.44,3625.6301835437257,1
2006342,PAYMENT,9.21,2532.0,2464.6551098482187,1116.74,1097.378949467429,1
394540,PAYMENT,12.58,3973.65,3945.419275230216,2902.22,2897.7168429720878,1
1926275,PAYMENT,29.16,2315.54,2172.923819889609,1526.89,1585.825879157356,1
1215557,PAYMENT,124.61,1252.96,1218.737880506,1429.49,1536.3540670881569,1
744699,PURCHASE,22.69,14.29,24.51121906715021,3567.31,3560.2302063569764,1
2117022,PAYMENT,8.56,2639.2,2634.933588374541,813.22,755.319814897595,1
952082,TRANSFER,10.96,197.96,152.5934528403439,1754.41,1830.6397306855988,1
248683,CASH_OUT,44.16,1030.93,933.4836632346094,5495.69,5458.798112538403,1
26790,PURCHASE,1.92,4491.58,4479.644534707104,1514.01,1500.1541658457581,1
1691738,TRANSFER,5.75,8146.44,8155.800548212262,3192.63,3154.1137131159503,1
448345,DEBIT,25.92,4277.6,4240.187840911578,2497.29,2530.4828160698403,1
749074,PAYMENT,2.59,4578.19,4602.145988052148,4675.28,4655.501944031645,1
1879490,PAYMENT,13.8,1454.45,1533.4364740344665,251.61,269.59882747009436,1
790141,PAYMENT,11.31,671.81,606.8423359851,662.92,632.1976847960493,1
2548167,DEBIT,57.57,1022.13,976.3843029480007,694.95,729.8395570002449,1
1454908,PAYMENT,14.87,1826.29,1898.4807903599058,3397.4,3344.909857002872,1
2253694,PAYMENT,83.43,1480.41,1381.4423025940516,2126.18,2159.196891712722,1
305062,PAYMENT,22.08,4445.36,4416.32793427156,1056.49,1055.4139664497286,1
1612162,PAYMENT,169.31,6558.35,6412.1030026728295,103.29,280.81453375494516,1
1550284,PAYMENT,3.8,2367.27,2397.2748644881367,6995.12,6991.57187845768,1
866651,PURCHASE,139.85,5252.22,5164.858497488937,1212.45,1420.4814816184276,1
1110205,PAYMENT,12.26,5625.3,5618.503891760579,4955.16,4891.7538042665765,1
755195,TRANSFER,117.77,1103.95,946.4371956052969,5736.49,5841.180250575786,1
2387312,CASH_OUT,83.29,3213.42,3158.168130043917,2728.35,2697.9915844462535,1
1868599,PAYMENT,0.66,502.95,453.94429200141286,468.44,460.789090863183,1
213920,PAYMENT,35.69,2287.65,2268.557892806426,1419.47,1421.616591052991,1
1425541,PAYMENT,66.5,1588.4,1525.7625596877938,502.48,543.1781898704794,1
1509433,PAYMENT,98.92,6266.67,6170.386977915075,3392.49,3457.3197876545496,1
1871403,TRANSFER,4.89,7846.4,7837.395128463419,1089.31,1115.9456493801206,1
1553068,PAYMENT,40.79,2537.59,2546.895257941582,1071.41,1126.1969968199287,1
653983,PAYMENT,25.38,945.39,950.9120556261182,2348.37,2313.4519111616273,1
1464492,TRANSFER,33.71,3458.89,3459.908403029449,932.49,954.9234167956974,1
821052,PURCHASE,66.6,954.82,865.0375851384767,436.82,427.3825709569636,1
1807150,DEBIT,80.48,5429.28,5266.696061963729,558.58,553.6746193241073,1
2225300,DEBIT,9.14,1305.71,1276.713819499332,952.12,981.2908704432039,1
1855567,CASH_OUT,27.62,4181.76,4175.92775000908,4341.91,4312.667926650187,1
1534837,PAYMENT,21.1,4705.69,4686.209882149376,3622.81,3613.212832182552,1
731899,CASH_OUT,15.07,3613.87,3577.1612782556995,210.29,236.32345991249204,1
2381028,PAYMENT,16.9,7355.84,7350.011545894804,2836.46,2852.4788371111413,1
259747,CASH_OUT,25.41,2534.82,2496.050405963614,1595.72,1691.3207665446841,1
615650,TRANSFER,9.75,490.41,483.099963396543,346.62,293.5229832309875,1
